created_at,created_at_stamp,favorite_count,is_retweet,name,retweet_count,screen_name,text,tweet_id,tweet_url,utc_offset
Tue May 30 23:31:03 +0000 2017,2017-05-30 23:31:03,639,0,The New York Times,313,nytimes,"Opinion: On a Portland train, the battlefield of American values https://t.co/7NNqQq0FMF",869697694524223488,https://twitter.com/nytimes/status/869697694524223488,-14400
Tue May 30 23:30:21 +0000 2017,2017-05-30 23:30:21,54,0,The Guardian,34,guardian,Dumbphone! Can I survive modern life with the original Nokia 3310? https://t.co/yTyJMZLhC1,869697520397672448,https://twitter.com/guardian/status/869697520397672448,3600
Tue May 30 23:30:10 +0000 2017,2017-05-30 23:30:10,85,0,TIME,58,TIME,"How to survive a shark attack, according to experts https://t.co/LN9slAeFMf",869697473765363714,https://twitter.com/TIME/status/869697473765363714,-14400
Tue May 30 23:30:10 +0000 2017,2017-05-30 23:30:10,27,0,Wall Street Journal,11,WSJ,"No fish, please https://t.co/zuCORN2bzD",869697474314862592,https://twitter.com/WSJ/status/869697474314862592,-14400
Tue May 30 23:30:08 +0000 2017,2017-05-30 23:30:08,39,0,USA TODAY,17,USATODAY,President Trump made his triumphant return to America and to Twitter over the weekend.  https://t.co/iCQ40ynNs2,869697464865087488,https://twitter.com/USATODAY/status/869697464865087488,-14400
Tue May 30 23:28:05 +0000 2017,2017-05-30 23:28:05,48,0,Al Jazeera English,39,AJEnglish,Who is really responsible for deadly refugee journeys? https://t.co/fbbWyXG433 https://t.co/YVsqptVIem,869696950735712256,https://twitter.com/AJEnglish/status/869696950735712256,3600
Tue May 30 23:28:01 +0000 2017,2017-05-30 23:28:01,198,0,CNN,128,CNN,"Japan's labor shortage has reached its most extreme level in more than 40 years, according to government data… https://t.co/5FNAWidgqb",869696933891387393,https://twitter.com/CNN/status/869696933891387393,-14400
Tue May 30 23:26:54 +0000 2017,2017-05-30 23:26:54,10,0,Businessweek,7,BW,The business of litigation finance Is booming https://t.co/LLGD3I5ySG https://t.co/WwhryVrGTu,869696650637398016,https://twitter.com/BW/status/869696650637398016,-14400
Tue May 30 23:26:54 +0000 2017,2017-05-30 23:26:54,9,0,Bloomberg,11,business,RBNZ says risks to the nation’s financial system have receded https://t.co/m4dJOCA8CM https://t.co/3wLmgak5xr,869696651157549056,https://twitter.com/business/status/869696651157549056,-14400
Tue May 30 23:26:03 +0000 2017,2017-05-30 23:26:03,2,0,The Boston Globe,3,BostonGlobe,"Sean Spicer was back Tuesday, and the White House media briefing was better than ever. https://t.co/t90MZUDjbD https://t.co/oZvKEtVi37",869696438095278080,https://twitter.com/BostonGlobe/status/869696438095278080,-14400
Tue May 30 23:25:31 +0000 2017,2017-05-30 23:25:31,0,0,MSN UK,0,msnuk,School shames mom in note for sending her kid to school with raisins https://t.co/MLZkLp2xop https://t.co/1Hi4nimcIT,869696303348932609,https://twitter.com/msnuk/status/869696303348932609,3600
Tue May 30 23:25:18 +0000 2017,2017-05-30 23:25:18,6,0,The Independent,8,Independent,SNP accused of 'misusing' NHS logo to attack Conservatives https://t.co/25ErBjUGL0,869696250404384769,https://twitter.com/Independent/status/869696250404384769,3600
Tue May 30 23:25:04 +0000 2017,2017-05-30 23:25:04,48,0,Los Angeles Times,7,latimes,Kathy Griffin shocks in gory photo shoot with Donald Trump's (fake) head https://t.co/KOymqVX8Mi https://t.co/JqDnywMSU9,869696189859594240,https://twitter.com/latimes/status/869696189859594240,-25200
Tue May 30 23:23:22 +0000 2017,2017-05-30 23:23:22,151,0,The Guardian,144,guardian,"Quitting Paris climate deal would threaten US security, UN chief warns https://t.co/32G5paqt7g",869695763143688192,https://twitter.com/guardian/status/869695763143688192,3600
Tue May 30 23:23:19 +0000 2017,2017-05-30 23:23:19,15,0,SFGate,11,SFGate,Flynn to hand over documents in response to Senate subpoena https://t.co/OAPNy7EuxL https://t.co/vrPJIiR8IQ,869695750715744258,https://twitter.com/SFGate/status/869695750715744258,-25200
Tue May 30 23:23:15 +0000 2017,2017-05-30 23:23:15,3,0,SFGate,1,SFGate,Griffin stokes outrage in pose with Trump’s decapitated head https://t.co/LG98ZvM7Eu https://t.co/ODqB5jx1dS,869695730725789696,https://twitter.com/SFGate/status/869695730725789696,-25200
Tue May 30 23:23:10 +0000 2017,2017-05-30 23:23:10,0,0,SFGate,0,SFGate,Police: North Bay man tried to crash into officer during chase https://t.co/NeP0w55bB0 https://t.co/PXNVarkzrT,869695712153313280,https://twitter.com/SFGate/status/869695712153313280,-25200
Tue May 30 23:22:26 +0000 2017,2017-05-30 23:22:26,23,0,Bloomberg,21,business,The only place in America where coal demand has risen is Nebraska https://t.co/nqdFiJGqOh https://t.co/161cUOKTxw,869695525922234368,https://twitter.com/business/status/869695525922234368,-14400
Tue May 30 23:22:01 +0000 2017,2017-05-30 23:22:01,3,0,The Sun,4,TheSun,Dean Gaffney can't take his eyes off his girlfriend Rebekah Ward in this mesh bikini https://t.co/nqRQ9jqdQk https://t.co/OUdaCvdPph,869695421282738176,https://twitter.com/TheSun/status/869695421282738176,3600
Tue May 30 23:21:21 +0000 2017,2017-05-30 23:21:21,0,1,The Associated Press,37,AP,"RT @AP_Sports: Hunter Strickland suspended 6 games, Bryce Harper 4 after brawl @JoshDubowAP https://t.co/SUhPs5qDN2",869695253254733824,https://twitter.com/AP/status/869695253254733824,-14400
Tue May 30 23:20:11 +0000 2017,2017-05-30 23:20:11,316,0,ABC News,128,ABC,82 young women released by Boko Haram extremists this month are now joining those already freed in a rehab program.… https://t.co/FNn8CYMVkf,869694961465294849,https://twitter.com/ABC/status/869694961465294849,-14400
Tue May 30 23:20:09 +0000 2017,2017-05-30 23:20:09,38,0,Wall Street Journal,23,WSJ,Uber is losing the manager of its New York operations https://t.co/Hh4BuUk5fU,869694954012110849,https://twitter.com/WSJ/status/869694954012110849,-14400
Tue May 30 23:20:08 +0000 2017,2017-05-30 23:20:08,330,0,USA TODAY,212,USATODAY,"Trump hates anonymous sources, unless they're in stories favorable to him https://t.co/UWVXirBxK8",869694946990837762,https://twitter.com/USATODAY/status/869694946990837762,-14400
Tue May 30 23:20:07 +0000 2017,2017-05-30 23:20:07,382,0,TIME,157,TIME,"John McCain: President Trump has ""unsettled"" our allies and Americans https://t.co/DZ3dmjjr3W",869694945032097792,https://twitter.com/TIME/status/869694945032097792,-14400
Tue May 30 23:20:06 +0000 2017,2017-05-30 23:20:06,158,0,Los Angeles Times,204,latimes,A man investigating a Chinese company tied to Ivanka Trump has been arrested. Two others are missing… https://t.co/6pRciABuAH,869694939583709187,https://twitter.com/latimes/status/869694939583709187,-25200
Tue May 30 23:19:43 +0000 2017,2017-05-30 23:19:43,0,1,The Associated Press,31,AP,RT @AP_Travel: Owners of the late Muhammad Ali's boyhood home in Kentucky warn of possible closing https://t.co/yUvMptcx1Y,869694844209434624,https://twitter.com/AP/status/869694844209434624,-14400
Tue May 30 23:19:09 +0000 2017,2017-05-30 23:19:09,84,0,The Guardian,89,guardian,"Quitting Paris climate deal would threaten US security, UN chief warns https://t.co/Z3JF8nWaXU",869694699510091777,https://twitter.com/guardian/status/869694699510091777,3600
Tue May 30 23:17:52 +0000 2017,2017-05-30 23:17:52,10,0,Bloomberg,11,business,Mining companies in South Africa have been frozen out of consultation over regulatory changes… https://t.co/dJ0lTqrRG3,869694377177776128,https://twitter.com/business/status/869694377177776128,-14400
Tue May 30 23:17:46 +0000 2017,2017-05-30 23:17:46,1,0,news.com.au,3,newscomauHQ,Mercedes Corby breaks her silence https://t.co/mouymrEwCu,869694353563844609,https://twitter.com/newscomauHQ/status/869694353563844609,36000
Tue May 30 23:17:31 +0000 2017,2017-05-30 23:17:31,47,0,The Guardian,55,guardian,"NHS faces £500m-a-year bill post-Brexit for returning retirees, says thinktank https://t.co/lMFgYe9wRQ",869694290557063168,https://twitter.com/guardian/status/869694290557063168,3600
Tue May 30 23:16:28 +0000 2017,2017-05-30 23:16:28,25,0,The Guardian,39,guardian,Police believe Manchester bomber Salman Abedi acted largely alone https://t.co/SDCLHW8H4F,869694025900728320,https://twitter.com/guardian/status/869694025900728320,3600
Tue May 30 23:16:26 +0000 2017,2017-05-30 23:16:26,173,0,CNN,87,CNN,"US begins arming Syrian Kurds with small arms and vehicles to aid in fight against ISIS, Pentagon says… https://t.co/RRqHi00GaJ",869694018317320196,https://twitter.com/CNN/status/869694018317320196,-14400
Tue May 30 23:16:14 +0000 2017,2017-05-30 23:16:14,2,0,The Independent,0,Independent,SNP accused of 'misusing' NHS logo to attack Conservatives https://t.co/X6FjJAG5jf,869693968136712193,https://twitter.com/Independent/status/869693968136712193,3600
Tue May 30 23:16:06 +0000 2017,2017-05-30 23:16:06,644,0,Washington Post,223,washingtonpost,Appeals court sides with transgender student in Wis. school bathroom case https://t.co/NLGoTxi9Km,869693932032151552,https://twitter.com/washingtonpost/status/869693932032151552,-14400
Tue May 30 23:16:03 +0000 2017,2017-05-30 23:16:03,191,0,The New York Times,115,nytimes,Exploding interest in computer science courses has coincided with a spate of high-tech collegiate plagiarism https://t.co/UBRKW7puAC,869693922024583170,https://twitter.com/nytimes/status/869693922024583170,-14400
Tue May 30 23:15:47 +0000 2017,2017-05-30 23:15:47,21,0,The Guardian,44,guardian,"NHS faces £500m-a-year bill post-Brexit for returning retirees, says thinktank https://t.co/3fD0cI6DTQ",869693853082812416,https://twitter.com/guardian/status/869693853082812416,3600
Tue May 30 23:15:40 +0000 2017,2017-05-30 23:15:40,18,0,CNET,6,CNET,Can anything defeat #WonderWoman in DC's entertaining new superhero film? Maybe the sad realities of WWI. (SPOILERS… https://t.co/yQxQ0T1gKN,869693824385396736,https://twitter.com/CNET/status/869693824385396736,-25200
Tue May 30 23:14:03 +0000 2017,2017-05-30 23:14:03,6,0,The Boston Globe,4,BostonGlobe,"As Shakespeare wrote, the play is the thing. But the bathroom is the other thing. https://t.co/Xg5IWNkjYq",869693417118367744,https://twitter.com/BostonGlobe/status/869693417118367744,-14400
Tue May 30 23:13:51 +0000 2017,2017-05-30 23:13:51,19,0,The Independent,19,Independent,"Labour could introduce new post-Brexit visa scheme for unskilled workers, leaks reveal https://t.co/X6FjJAG5jf",869693367105572865,https://twitter.com/Independent/status/869693367105572865,3600
Tue May 30 23:13:06 +0000 2017,2017-05-30 23:13:06,44,0,Bloomberg,33,business,Chinese investment into Southeast Asia is pushing into new areas https://t.co/OKIMsvtRMv https://t.co/nN2Wc6CBK4,869693177552408576,https://twitter.com/business/status/869693177552408576,-14400
Tue May 30 23:12:55 +0000 2017,2017-05-30 23:12:55,1,0,news.com.au,3,newscomauHQ,Live sport in virtual reality is here https://t.co/v73PDkcwMV,869693134330003457,https://twitter.com/newscomauHQ/status/869693134330003457,36000
Tue May 30 23:12:01 +0000 2017,2017-05-30 23:12:01,3,0,The Sun,2,TheSun,Love your sat nav? It could be wasting you 29 hours a year https://t.co/uY1Y2QJQLV https://t.co/CRi2RSok4v,869692907325984772,https://twitter.com/TheSun/status/869692907325984772,3600
Tue May 30 23:11:14 +0000 2017,2017-05-30 23:11:14,28,0,The Guardian,32,guardian,Police believe Manchester bomber Salman Abedi acted largely alone https://t.co/uSFd2GPhOk,869692707467407360,https://twitter.com/guardian/status/869692707467407360,3600
Tue May 30 23:10:56 +0000 2017,2017-05-30 23:10:56,7,0,The Independent,8,Independent,Blocked bank cards have cost holiday-making Brits £240m in bills https://t.co/4s2oD44GQT,869692631118381057,https://twitter.com/Independent/status/869692631118381057,3600
Tue May 30 23:10:10 +0000 2017,2017-05-30 23:10:10,73,0,Wall Street Journal,60,WSJ,The Supreme Court overturned the deportation of a U.S. permanent resident for statutory rape https://t.co/SdkN7w94Sp,869692438830559233,https://twitter.com/WSJ/status/869692438830559233,-14400
Tue May 30 23:10:07 +0000 2017,2017-05-30 23:10:07,177,0,TIME,80,TIME,"Jessica Chastain blasts Cannes Films for their ‘disturbing’ representation of women
https://t.co/aDgAIybRDp",869692426222530560,https://twitter.com/TIME/status/869692426222530560,-14400
Tue May 30 23:10:06 +0000 2017,2017-05-30 23:10:06,0,1,The Independent,3,Independent,RT @IndySport: Kieran Read concedes British and Irish Lions have the early advantage despite hectic schedule https://t.co/bhHn47opuo,869692424326594560,https://twitter.com/Independent/status/869692424326594560,3600
Tue May 30 23:08:06 +0000 2017,2017-05-30 23:08:06,18,0,Bloomberg,13,business,The battle for market share is heating up for electronic heat-not-burn devices https://t.co/jvnS0hGVlC https://t.co/FlYRZCUXBR,869691919806464000,https://twitter.com/business/status/869691919806464000,-14400
Tue May 30 23:08:02 +0000 2017,2017-05-30 23:08:02,825,0,CNN,296,CNN,"Mother of one of the Portland train stabbing victims writes to Trump, asking him to speak out against intolerance… https://t.co/N4XSHotByl",869691902886649860,https://twitter.com/CNN/status/869691902886649860,-14400
Tue May 30 23:07:59 +0000 2017,2017-05-30 23:07:59,0,0,news.com.au,2,newscomauHQ,The country that wants to ban Wonder Woman https://t.co/Rb99Pflv4O,869691889150300160,https://twitter.com/newscomauHQ/status/869691889150300160,36000
Tue May 30 23:07:32 +0000 2017,2017-05-30 23:07:32,15,0,The Independent,3,Independent,Facebook launches new 'Perspectives' feature to prevent it from influencing UK election https://t.co/ZWbV3cLfi3,869691777036562432,https://twitter.com/Independent/status/869691777036562432,3600
Tue May 30 23:06:50 +0000 2017,2017-05-30 23:06:50,48,0,The Telegraph,25,Telegraph,"Liam Gallagher, O2 Ritz review: Manchester’s most irascible son makes an emotional return https://t.co/TBCuKxGKdU",869691599885787136,https://twitter.com/Telegraph/status/869691599885787136,3600
Tue May 30 23:05:06 +0000 2017,2017-05-30 23:05:06,118,0,Los Angeles Times,104,latimes,Rep. Adam Schiff went to the Trump White House. It got weird https://t.co/IZH6Dj99F9 https://t.co/O0PsnkYWbm,869691165385383936,https://twitter.com/latimes/status/869691165385383936,-25200
Tue May 30 23:04:25 +0000 2017,2017-05-30 23:04:25,33,0,The Independent,17,Independent,Immunotherapy made available on NHS to lung cancer patients for first time https://t.co/v0o5JWyXy6,869690991208476672,https://twitter.com/Independent/status/869690991208476672,3600
Tue May 30 23:03:24 +0000 2017,2017-05-30 23:03:24,38,0,ABC News,30,ABC,"Family says suspect ""had been having episodes for a while'"" before deadly Mississippi shooting spree.… https://t.co/Ywk7vlHRcK",869690737130184704,https://twitter.com/ABC/status/869690737130184704,-14400
Tue May 30 23:02:55 +0000 2017,2017-05-30 23:02:55,15,0,Bloomberg,11,business,The U.S. coal industry’s most outspoken champion has climate change policy advice for Trump https://t.co/6tgRwnFzKn https://t.co/LpNRPZ6OkZ,869690613863731200,https://twitter.com/business/status/869690613863731200,-14400
Tue May 30 23:02:49 +0000 2017,2017-05-30 23:02:49,0,0,news.com.au,2,newscomauHQ,Klemmer proves king of the kids https://t.co/fwxw6YAO6F,869690588471455748,https://twitter.com/newscomauHQ/status/869690588471455748,36000
Tue May 30 23:02:00 +0000 2017,2017-05-30 23:02:00,0,0,The Sun,3,TheSun,"Horror as schoolgirl, 14, dies suddenly from the exact same genetic condition that killed her 16-year-old sister… https://t.co/x1Ig8r9CFk",869690386851213312,https://twitter.com/TheSun/status/869690386851213312,3600
Tue May 30 23:01:20 +0000 2017,2017-05-30 23:01:20,15,0,The Independent,33,Independent,NHS could face £1bn Brexit bill for treating expats https://t.co/jOUZzyJFsw,869690218751897600,https://twitter.com/Independent/status/869690218751897600,3600
Tue May 30 23:01:09 +0000 2017,2017-05-30 23:01:09,95,0,The New York Times,48,nytimes,Evening Briefing: Here's what you need to know at the end of the day https://t.co/bVdbqv3ytl https://t.co/YC6lcPzUNJ,869690172526522368,https://twitter.com/nytimes/status/869690172526522368,-14400
Tue May 30 23:01:07 +0000 2017,2017-05-30 23:01:07,58,0,Al Jazeera English,86,AJEnglish,Thousands of ISIL fighters are training and plotting to attack Russia https://t.co/ZDaAWn5KHq #ISILTargetRussia https://t.co/DqQ55eUDl9,869690164569927681,https://twitter.com/AJEnglish/status/869690164569927681,3600
Tue May 30 23:00:47 +0000 2017,2017-05-30 23:00:47,30,0,TIME,45,TIME,"Suspect in Portland stabbing shouts ""you've got no safe place"" in court https://t.co/VVyQk27Cw4",869690078527987712,https://twitter.com/TIME/status/869690078527987712,-14400
Tue May 30 23:00:23 +0000 2017,2017-05-30 23:00:23,300,0,CNN,119,CNN,Sean Hannity strikes back at critics by going after Rachel Maddow https://t.co/ub58MXC9IG https://t.co/HJyQCmbKhC,869689980138004480,https://twitter.com/CNN/status/869689980138004480,-14400
